0;0;0;0;land;false;unknown;0
1;202;6;1;land;false;plains;6
2;235;20;1;land;false;plains;6
3;176;199;1;land;false;forest;6
4;188;200;1;land;false;forest;6
5;171;175;1;land;false;urban;6
6;168;137;1;land;false;urban;6
7;207;207;1;land;false;forest;6
8;144;189;1;land;false;urban;6
9;149;191;1;land;false;plains;6
10;174;210;1;land;false;forest;6
11;211;159;1;land;false;plains;6
12;189;187;1;land;false;plains;6
13;176;155;1;land;false;urban;6
14;219;210;1;land;false;plains;6
15;160;189;1;land;false;urban;6
16;173;162;1;land;false;urban;6
17;160;186;1;land;false;plains;6
18;188;190;1;land;false;plains;6
19;182;206;1;land;false;urban;6
20;194;198;1;land;false;plains;6
21;189;168;1;land;false;plains;6
22;136;135;1;land;false;plains;6
23;133;185;1;land;false;urban;6
24;104;179;1;land;true;urban;6
25;86;141;1;land;false;urban;6
26;58;156;1;land;false;plains;6
27;95;145;1;land;false;plains;6
28;100;175;1;land;false;plains;6
29;127;130;1;land;false;plains;6
30;64;135;1;land;false;plains;6
31;67;164;1;land;true;urban;6
32;84;136;1;land;false;plains;6
33;83;143;1;land;false;plains;6
34;98;127;1;land;false;plains;6
35;84;29;1;land;false;urban;6
36;109;56;1;land;false;plains;6
37;104;33;1;land;true;plains;6
38;105;64;1;land;false;urban;6
39;150;76;1;land;false;plains;6
40;159;50;1;land;true;urban;6
41;103;37;1;land;true;plains;6
42;96;83;1;land;false;urban;6
43;125;98;1;land;false;plains;6
44;109;30;1;land;true;forest;6
45;132;51;1;land;false;urban;6
46;125;100;1;land;true;urban;6
47;152;212;1;land;true;plains;1
48;168;159;1;land;false;plains;1
49;211;149;1;land;false;urban;1
50;189;157;1;land;false;forest;1
51;146;149;1;land;false;urban;1
52;173;214;1;land;false;plains;1
53;156;189;1;land;false;urban;1
54;181;150;1;land;true;plains;1
55;210;206;1;land;true;urban;1
56;149;166;1;land;true;plains;1
57;189;143;1;land;false;forest;1
58;216;155;1;land;true;urban;1
59;162;201;1;land;false;plains;1
60;179;196;1;land;false;plains;1
61;159;138;1;land;false;plains;1
62;169;211;1;land;true;urban;1
63;176;161;1;land;false;plains;1
64;202;171;1;land;true;urban;1
65;163;140;1;land;false;urban;1
66;178;205;1;land;false;plains;1
67;207;171;1;land;false;forest;1
68;155;176;1;land;true;urban;1
69;162;181;1;land;false;forest;1
70;172;190;1;land;true;forest;1
71;198;157;1;land;false;plains;1
72;187;210;1;land;true;plains;1
73;150;144;1;land;false;urban;1
74;195;149;1;land;false;plains;1
75;180;208;1;land;false;forest;1
76;219;148;1;land;false;plains;1
77;217;168;1;land;false;urban;1
78;220;155;1;land;true;plains;1
79;191;198;1;land;false;urban;1
80;170;178;1;land;true;urban;1
81;152;141;1;land;false;plains;1
82;183;196;1;land;false;plains;1
83;222;166;1;land;true;plains;1
84;152;196;1;land;true;urban;1
85;188;4;1;land;false;urban;6
86;195;21;1;land;false;plains;6
87;215;28;1;land;false;urban;6
88;237;8;1;land;false;forest;6
89;222;49;1;land;false;forest;6
90;206;14;1;land;false;forest;6
91;243;42;1;land;false;forest;6
92;218;52;1;land;false;urban;6
93;181;32;1;land;false;plains;6
94;232;23;1;land;false;forest;6
95;198;4;1;land;false;urban;6
96;173;29;1;land;false;forest;6
97;201;2;1;land;false;forest;6
98;187;49;1;land;false;urban;6
99;250;46;1;land;false;forest;6
100;244;40;1;land;false;forest;6
101;199;17;1;land;false;forest;6
102;181;11;1;land;false;forest;6
103;201;19;1;land;false;urban;6
104;237;36;1;land;false;forest;6
105;224;11;1;land;false;urban;6
106;136;27;1;land;false;forest;1
107;201;16;1;land;false;forest;1
108;175;10;1;land;false;urban;1
109;209;33;1;land;false;forest;1
110;161;1;1;land;false;urban;1
111;201;1;1;land;false;forest;1
112;154;4;1;land;false;forest;1
113;200;4;1;land;false;forest;1
114;200;35;1;land;false;forest;1
115;156;219;1;land;false;forest;6
116;160;211;1;land;false;forest;6
117;129;244;1;land;false;forest;6
118;136;244;1;land;false;forest;6
119;166;237;1;land;false;forest;6
120;141;221;1;land;false;forest;6
121;134;251;1;land;false;forest;6
122;177;212;1;land;false;forest;6
123;143;222;1;land;false;forest;6
124;144;213;1;land;false;forest;6
125;181;216;1;land;false;forest;6
126;188;212;1;land;false;forest;6
127;156;235;1;land;false;forest;6
128;148;249;1;land;false;forest;6
129;187;226;1;land;false;forest;6
130;88;115;1;land;false;plains;6
131;74;150;1;land;false;urban;6
132;102;178;1;land;false;plains;6
133;80;159;1;land;true;urban;6
134;111;154;1;land;false;plains;6
135;57;132;1;land;false;urban;6
136;106;148;1;land;true;plains;6
137;127;124;1;land;true;plains;6
138;110;158;1;land;false;plains;6
139;99;116;1;land;false;urban;6
140;56;160;1;land;true;plains;6
141;86;128;1;land;true;urban;6
142;73;130;1;land;true;plains;6
143;122;110;1;land;false;plains;6
144;117;108;1;land;false;plains;6
145;80;157;1;land;false;plains;6
146;103;175;1;land;true;plains;6
147;82;231;1;land;false;forest;6
148;112;209;1;land;false;urban;6
149;129;220;1;land;false;urban;6
150;122;229;1;land;false;urban;6
151;215;224;1;land;false;forest;6
152;217;174;1;land;false;forest;6
153;234;188;1;land;false;plains;6
154;228;220;1;land;false;forest;6
155;221;169;1;land;false;forest;6
156;250;232;1;land;false;forest;6
157;222;183;1;land;false;forest;6
158;251;211;1;land;false;plains;6
159;187;174;1;land;false;plains;6
160;226;155;1;land;false;forest;6
161;183;151;1;land;false;forest;6
162;230;188;1;land;false;urban;6
163;195;186;1;land;false;urban;6
164;233;213;1;land;false;forest;6
165;206;198;1;land;false;plains;6
166;227;160;1;land;false;forest;6
167;245;156;1;land;false;plains;6
168;186;179;1;land;false;forest;6
169;216;204;1;land;false;plains;6
170;194;146;1;land;false;plains;6
171;19;97;1;land;false;urban;6
172;49;79;1;land;false;urban;6
173;39;117;1;land;false;plains;6
174;25;141;1;land;true;plains;6
175;18;119;1;land;true;urban;6
176;51;108;1;land;false;plains;6
177;32;148;1;land;false;urban;6
178;18;103;1;land;true;plains;6
179;22;135;1;land;false;urban;6
180;20;101;1;land;false;urban;6
181;41;81;1;land;true;urban;6
182;6;125;1;land;false;plains;6
183;21;148;1;land;false;urban;6
184;180;104;1;land;false;forest;6
185;167;112;1;land;false;forest;6
186;216;116;1;land;false;forest;6
187;199;81;1;land;false;forest;6
188;220;124;1;land;false;urban;6
189;81;100;1;land;false;urban;6
190;120;60;1;land;false;urban;6
191;117;40;1;land;false;plains;6
192;132;32;1;land;false;forest;6
193;75;56;1;land;false;urban;6
194;138;84;1;land;false;forest;6
195;98;33;1;land;false;plains;6
196;85;69;1;land;false;urban;6
197;120;58;1;land;false;urban;6
198;92;31;1;land;false;forest;6
199;94;53;1;land;false;urban;6
200;98;75;1;land;false;forest;6
201;133;78;1;land;false;plains;6
202;140;44;1;land;false;urban;6
203;115;190;1;land;false;forest;6
204;145;130;1;land;false;urban;6
205;15;53;1;land;false;forest;1
206;37;75;1;land;true;plains;1
207;56;55;1;land;true;plains;1
208;32;43;1;land;false;forest;1
209;75;47;1;land;true;forest;1
210;62;62;1;land;false;forest;1
211;30;59;1;land;false;urban;1
212;12;44;1;land;true;urban;1
213;46;5;1;land;true;forest;1
214;4;27;1;land;false;urban;1
215;28;3;1;land;false;urban;1
216;204;17;1;land;true;plains;1
217;222;26;1;land;false;forest;1
218;193;27;1;land;false;plains;1
219;212;31;1;land;false;plains;1
220;244;8;1;land;false;plains;1
221;244;24;1;land;false;forest;1
222;199;37;1;land;false;plains;1
223;184;42;1;land;false;plains;1
224;235;44;1;land;false;urban;1
225;176;27;1;land;false;forest;1
226;187;5;1;land;false;plains;1
227;250;44;1;land;false;plains;1
228;231;15;1;land;false;plains;1
229;176;3;1;land;false;forest;1
230;181;33;1;land;false;plains;1
231;83;188;1;land;false;forest;1
232;101;214;1;land;false;forest;1
233;119;250;1;land;false;plains;1
234;61;235;1;land;false;forest;1
235;167;86;1;land;true;forest;1
236;161;60;1;land;true;plains;1
237;148;70;1;land;true;plains;1
238;125;58;1;land;true;plains;1
239;124;57;1;land;true;forest;1
240;53;72;1;land;false;urban;6
241;9;64;1;land;false;urban;6
242;35;34;1;land;false;urban;6
243;6;72;1;land;false;urban;6
244;10;89;1;land;false;urban;6
245;143;127;1;land;false;forest;1
246;77;156;1;land;false;forest;1
247;75;161;1;land;false;urban;1
248;114;139;1;land;true;plains;1
249;137;145;1;land;false;forest;1
250;98;118;1;land;false;forest;1
251;145;134;1;land;false;forest;1
252;84;133;1;land;true;plains;1
253;93;4;1;land;false;forest;6
254;95;30;1;land;false;urban;6
255;88;33;1;land;false;forest;6
256;124;11;1;land;false;forest;6
257;101;24;1;land;false;urban;6
258;123;0;1;land;false;forest;6
259;104;26;1;land;false;plains;6
260;124;6;1;land;false;forest;6
261;160;33;1;land;false;urban;6
262;93;23;1;land;false;forest;6
263;132;8;1;land;false;forest;6
264;131;10;1;land;false;urban;6
265;239;240;1;land;false;urban;6
266;217;192;1;land;false;urban;6
267;216;237;1;land;false;forest;6
268;219;194;1;land;false;forest;6
269;252;249;1;land;false;forest;6
270;226;238;1;land;false;urban;6
271;230;240;1;land;false;urban;6
272;19;147;1;land;false;plains;6
273;3;91;1;land;true;urban;6
274;48;127;1;land;false;plains;6
275;34;154;1;land;true;plains;6
276;0;123;1;land;true;plains;6
277;10;101;1;land;true;plains;6
278;34;147;1;land;true;plains;6
279;21;124;1;land;false;urban;6
280;61;87;1;land;false;plains;6
281;3;108;1;land;true;urban;6
282;191;38;1;land;false;urban;6
283;188;73;1;land;false;urban;6
284;149;69;1;land;false;urban;6
285;194;81;1;land;false;urban;6
286;143;104;1;land;false;urban;6
287;178;41;1;land;false;urban;6
288;190;70;1;land;false;forest;6
289;208;111;1;land;false;urban;6
290;219;76;1;land;false;forest;6
291;180;107;1;land;false;urban;6
292;234;56;1;land;false;forest;6
293;100;46;1;land;false;plains;6
294;130;102;1;land;false;plains;6
295;125;24;1;land;false;forest;6
296;158;92;1;land;false;urban;6
297;145;80;1;land;false;urban;6
298;95;41;1;land;false;plains;6
299;145;76;1;land;false;forest;6
300;104;47;1;land;false;plains;6
301;87;94;1;land;false;plains;6
302;85;74;1;land;false;urban;6
303;130;82;1;land;false;forest;6
304;134;47;1;land;false;urban;6
305;149;140;1;land;false;plains;6
306;131;200;1;land;false;urban;6
307;169;189;1;land;false;urban;6
308;94;169;1;land;false;urban;6
309;129;192;1;land;false;forest;6
310;134;163;1;land;false;forest;6
311;147;165;1;land;false;plains;6
312;106;193;1;land;false;urban;6
313;112;176;1;land;false;forest;6
314;165;189;1;land;false;forest;6
315;94;146;1;land;false;forest;6
316;162;167;1;land;false;urban;6
317;164;204;1;land;false;forest;6
318;110;160;1;land;true;forest;6
319;93;150;1;land;true;urban;6
320;106;147;1;land;false;plains;6
321;113;166;1;land;true;urban;6
322;148;142;1;land;true;urban;6
323;155;150;1;land;true;urban;6
324;91;40;1;land;false;urban;1
325;107;31;1;land;false;plains;1
326;98;74;1;land;false;urban;1
327;76;46;1;land;false;plains;1
328;83;18;1;land;false;urban;1
329;240;32;1;land;false;plains;6
330;213;9;1;land;false;urban;6
331;247;7;1;land;false;urban;6
332;236;25;1;land;false;urban;6
333;211;29;1;land;false;plains;6
334;117;202;1;land;false;forest;6
335;103;215;1;land;false;forest;1
336;97;208;1;land;false;forest;1
337;149;241;1;land;false;urban;1
338;147;244;1;land;false;plains;6
339;137;206;1;land;true;plains;1
340;132;246;1;land;false;urban;1
341;119;220;1;land;false;urban;6
342;89;215;1;land;false;urban;1
343;84;250;1;land;true;plains;6
344;141;227;1;land;false;urban;6
345;82;244;1;land;false;urban;1
346;132;201;1;land;false;urban;1
347;111;138;1;land;true;plains;6
348;88;145;1;land;false;plains;6
349;93;161;1;land;true;plains;6
350;104;112;1;land;true;plains;6
351;68;171;1;land;true;plains;6
352;84;109;1;land;false;plains;6
353;89;153;1;land;true;plains;6
354;78;133;1;land;false;plains;6
355;81;115;1;land;true;plains;6
356;81;132;1;land;false;plains;6
357;85;148;1;land;false;urban;6
358;101;141;1;land;false;plains;6
359;104;126;1;land;false;plains;6
360;99;27;1;land;false;plains;6
361;122;17;1;land;false;urban;6
362;111;33;1;land;false;plains;6
363;79;12;1;land;false;plains;6
364;111;9;1;land;false;plains;6
365;91;5;1;land;false;plains;6
366;89;11;1;land;false;plains;6
367;89;33;1;land;false;plains;6
368;92;7;1;land;false;urban;6
369;248;205;1;land;false;plains;6
370;223;222;1;land;false;urban;6
371;203;186;1;land;false;urban;6
372;245;209;1;land;false;plains;6
373;210;199;1;land;false;plains;6
374;225;242;1;land;false;urban;6
375;207;248;1;land;false;plains;6
376;229;175;1;land;false;plains;6
377;250;222;1;land;false;urban;6
378;247;202;1;land;false;urban;6
379;229;193;1;land;false;plains;6
380;220;195;1;land;false;plains;6
381;244;193;1;land;false;plains;6
382;212;232;1;land;false;plains;6
383;204;207;1;land;false;plains;6
384;254;175;1;land;false;plains;6
385;210;233;1;land;false;plains;6
386;212;182;1;land;false;plains;6
387;208;220;1;land;false;plains;6
388;245;176;1;land;false;urban;6
389;253;206;1;land;false;plains;6
390;218;190;1;land;false;urban;6
391;239;242;1;land;false;plains;6
392;215;226;1;land;false;plains;6
393;232;243;1;land;false;plains;6
394;235;188;1;land;false;plains;6
395;6;36;1;land;false;urban;6
396;23;45;1;land;false;urban;6
397;46;50;1;land;false;plains;6
398;53;20;1;land;false;forest;6
399;51;20;1;land;false;forest;6
400;21;54;1;land;false;urban;6
401;21;32;1;land;false;forest;6
402;20;131;1;land;false;forest;6
403;64;154;1;land;false;plains;6
404;38;143;1;land;false;forest;6
405;34;168;1;land;false;forest;6
406;62;130;1;land;false;plains;6
407;58;173;1;land;false;forest;6
408;114;185;1;land;false;forest;1
409;104;225;1;land;false;forest;1
410;79;206;1;land;false;forest;1
411;105;199;1;land;false;urban;1
412;70;213;1;land;false;forest;1
413;72;205;1;land;false;urban;1
414;39;223;1;land;false;forest;1
415;110;180;1;land;false;urban;1
416;51;227;1;land;false;forest;1
417;61;241;1;land;false;forest;1
418;56;227;1;land;false;urban;1
419;105;232;1;land;false;urban;1
420;60;226;1;land;false;forest;1
421;96;182;1;land;false;forest;1
422;67;198;1;land;false;forest;1
423;38;98;1;land;false;urban;6
424;36;112;1;land;false;urban;6
425;75;95;1;land;false;urban;6
426;82;88;1;land;false;urban;6
427;82;217;1;land;false;urban;6
428;71;248;1;land;false;plains;6
429;36;240;1;land;false;plains;6
430;72;232;1;land;false;plains;6
431;26;207;1;land;false;urban;6
432;21;205;1;land;false;urban;6
433;21;218;1;land;false;urban;6
434;65;196;1;land;false;forest;1
435;51;201;1;land;true;plains;1
436;17;195;1;land;false;plains;1
437;52;236;1;land;false;plains;1
438;81;206;1;land;true;urban;1
439;56;242;1;land;true;plains;1
440;61;220;1;land;false;urban;1
441;76;205;1;land;false;urban;1
442;70;250;1;land;false;forest;1
443;23;196;1;land;true;urban;1
444;58;224;1;land;false;plains;1
445;27;252;1;land;false;urban;1
446;31;235;1;land;true;urban;1
447;24;231;1;land;false;plains;1
448;59;241;1;land;true;plains;1
449;41;211;1;land;false;urban;1
450;19;224;1;land;false;plains;1
451;6;228;1;land;false;forest;1
452;32;215;1;land;true;plains;1
453;28;233;1;land;false;urban;1
454;66;189;1;land;false;forest;6
455;114;145;1;land;false;urban;6
456;65;202;1;land;false;plains;6
457;70;127;1;land;false;urban;6
458;59;166;1;land;false;plains;6
459;120;134;1;land;false;forest;6
460;90;203;1;land;false;urban;6
461;93;134;1;land;false;forest;6
462;95;78;1;land;false;plains;6
463;87;26;1;land;false;urban;6
464;87;96;1;land;false;urban;6
465;116;29;1;land;false;plains;6
